"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL3545063";"OSIMERTINIB MESYLATE";"AZD-9291 MESYLATE|AZD9291 mesylate|MERELETINIB MESILATE|MERELETINIB MESYLATE|OSIMERTINIB MESILATE|OSIMERTINIB MESYLATE|TAGRISSO";"Small molecule";"4.0";"595.73";"";"";"4.51";"87.55";"8";"2";"0";"10";"N";"0.31";"13.64";"8.87";"4.49";"3.01";"4";"MOL";"0";"37";"9";"2";"0";"499.2696";"-1.11";"BASE";"C29H37N7O5S";"C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.CS(=O)(=O)O";"FUKSNUHSJBTCFJ-UHFFFAOYSA-N"
"CHEMBL4594445";"ABEPRAZAN";"ABEPRAZAN|DWP-14012|DWP14012|FEXUPRAZAN";"Small molecule";"3.0";"410.42";"";"";"3.54";"60.33";"5";"1";"0";"6";"N";"0.68";"None";"8.32";"3.38";"2.41";"3";"MOL";"0";"28";"5";"1";"0";"410.0912";"-1.07";"NEUTRAL";"C19H17F3N2O3S";"CNCc1cn(S(=O)(=O)c2cccc(F)c2)c(-c2ccc(F)cc2F)c1OC";"OUNXGNDVWVPCOL-UHFFFAOYSA-N"
"CHEMBL3545307";"MERESTINIB";"LY-2801653|LY2801653|MERESTINIB";"Small molecule";"2.0";"552.54";"304";"320";"5.75";"106.83";"7";"2";"2";"6";"N";"0.27";"13.03";"2.29";"4.31";"4.31";"6";"MOL";"0";"41";"9";"2";"2";"552.1721";"-1.82";"NEUTRAL";"C30H22F2N6O3";"Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1";"QHADVLVFMKEIIP-UHFFFAOYSA-N"
"CHEMBL1201619";"APROTININ";"APROTININ|APROTININ (BOVINE)|APROTININ (SYNTHETIC)|APROTININ BIOSYNTHETIC|APROTININ BOVINE|APROTININ CONCENTRATED SOLUTION|BAYER A 128|BAYER-A-128|BAYERA-128|BOVINE APROTININ|FIBRINOLYSIS INHIBITOR|RIKER 52G|RIKER-52G|RP 9921|RP-9921|Trasylol";"Unknown";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3353410";"OSIMERTINIB";"AZD-9291|AZD-9291 FREE BASE|AZD9291|MERELETINIB|OSIMERTINIB|TAGRISSO";"Small molecule";"4.0";"499.62";"362";"1201";"4.51";"87.55";"8";"2";"0";"10";"N";"0.31";"13.64";"8.87";"4.49";"3.01";"4";"MOL";"0";"37";"9";"2";"0";"499.2696";"-1.11";"BASE";"C28H33N7O2";"C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C";"DUYJMQONPNNFPI-UHFFFAOYSA-N"
"CHEMBL1232111";"OMIGAPIL";"CGP-3466|OMIGAPIL";"Small molecule";"2.0";"275.35";"1";"3";"3.90";"12.47";"2";"0";"0";"3";"N";"0.79";"None";"7.31";"3.80";"3.54";"2";"MOL";"0";"21";"2";"0";"0";"275.1310";"-0.28";"NEUTRAL";"C19H17NO";"C#CCN(C)CC1=Cc2ccccc2Oc2ccccc21";"QLMMOGWZCFQAPU-UHFFFAOYSA-N"
"CHEMBL4297583";"TEGOPRAZAN";"LXI-15028|TEGOPRAZAN";"Small molecule";"3.0";"387.39";"1";"17";"3.75";"67.45";"4";"1";"0";"3";"N";"0.74";"11.37";"6.07";"2.32";"2.30";"3";"MOL";"0";"28";"6";"1";"0";"387.1394";"-0.91";"NEUTRAL";"C20H19F2N3O3";"Cc1nc2cc(C(=O)N(C)C)cc(O[C@H]3CCOc4cc(F)cc(F)c43)c2[nH]1";"CLIQCDHNPDMGSL-HNNXBMFYSA-N"
"CHEMBL636";"RIVASTIGMINE";"ALZEST|ELUDEN|ENA-713|ENA-713D|ERASTIG|Exelon|KERSTIPON|NIMVASTID|ONO-2540|PROMETAX|RIVASTIGMINE|RIVASTIGMINE HEXAL|RIVASTIGMINE SANDOZ|RIVASTIGMINE TEVA|SDZ-212-713|SDZ-212713|SDZ-ENA-713|SOMNITON|VOLEZE";"Small molecule";"4.0";"250.34";"45";"455";"2.76";"32.78";"3";"0";"0";"4";"N";"0.82";"None";"8.80";"2.41";"1.00";"1";"MOL";"0";"18";"4";"0";"0";"250.1681";"-0.98";"BASE";"C14H22N2O2";"CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1";"XSVMFMHYUFZWBK-NSHDSACASA-N"
"CHEMBL4594420";"LUXEPTINIB";"CG'806|CG-026806|CG-806|CG026806|CG806|LUXEPTINIB";"Small molecule";"1.0";"495.44";"";"";"5.50";"98.91";"3";"4";"1";"4";"N";"0.28";"9.64";"5.94";"4.20";"4.18";"4";"MOL";"0";"36";"7";"4";"1";"495.1318";"-0.90";"NEUTRAL";"C25H17F4N5O2";"Cc1c[nH]c(-c2ccc(-c3ccc(NC(=O)Nc4c(F)cc(F)cc4F)cc3F)c3c2C(=O)NC3)n1";"MWHHJYUHCZWSLS-UHFFFAOYSA-N"
"CHEMBL221959";"TOFACITINIB";"550|CP 690550|CP- 690 550|CP-690|CP-690 FREE BASE|CP-690,550|CP-690,550 FREE BASE|CP-690-550|CP-690550|CP-690550 FREE BASE|CP690,550|CP690550|TASOCITINIB|TOFACITINIB";"Small molecule";"4.0";"312.38";"524";"1749";"1.54";"88.91";"5";"1";"0";"3";"N";"0.93";"9.15";"6.44";"1.24";"1.19";"2";"MOL";"0";"23";"7";"1";"0";"312.1699";"-1.14";"NEUTRAL";"C16H20N6O";"C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12";"UJLAWZDWDVHWOW-YPMHNXCESA-N"
"CHEMBL4802156";"VEVORISERTIB";"VEVORISERTIB";"Small molecule";"1.0";"586.74";"";"";"5.52";"119.19";"8";"2";"2";"6";"N";"0.27";"None";"9.65";"4.22";"2.02";"5";"MOL";"0";"44";"9";"4";"2";"586.3169";"-1.07";"BASE";"C35H38N8O";"CC(=O)N(C)C1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1";"NZDSLYATTDIDPH-UHFFFAOYSA-N"
"CHEMBL4297700";"BIMEKIZUMAB";"BIMEKIZUMAB|UCB-4940|UCB4940";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3115298";"IZILENDUSTAT";"GB 004|IZILENDUSTAT";"Small molecule";"-1.0";"433.94";"3";"10";"3.31";"75.01";"6";"1";"0";"4";"N";"0.80";"8.59";"6.34";"2.74";"2.67";"2";"MOL";"0";"30";"7";"1";"0";"433.1768";"-1.26";"NEUTRAL";"C22H28ClN3O4";"CC(C)(C)OC(=O)N1CCN(Cc2ccn(Cc3ccc(Cl)cc3)c(=O)c2O)CC1";"UPJZLOCUUOIMNC-UHFFFAOYSA-N"
"CHEMBL3916717";"SELONSERTIB";"GS-4997|SELONSERTIB";"Small molecule";"3.0";"445.50";"114";"210";"4.68";"90.52";"7";"1";"0";"6";"N";"0.47";"13.86";"5.75";"4.10";"4.09";"4";"MOL";"0";"33";"8";"1";"0";"445.2026";"-1.79";"NEUTRAL";"C24H24FN7O";"Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1";"YIDDLAAKOYYGJG-UHFFFAOYSA-N"
"CHEMBL1851943";"PRACINOSTAT";"PRACINOSTAT|Pracinostat|SB 939|SB-939|SB939";"Small molecule";"3.0";"358.49";"30";"68";"3.24";"70.39";"5";"2";"0";"10";"N";"0.39";"9.29";"9.89";"2.57";"1.09";"2";"MOL";"0";"26";"6";"2";"0";"358.2369";"-1.26";"BASE";"C20H30N4O2";"CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC";"JHDKZFFAIZKUCU-ZRDIBKRKSA-N"
"CHEMBL3137308";"PEFICITINIB";"ASP-015K|ASP015K|JNJ-54781532|PEFICITINIB|Peficitinib";"Small molecule";"3.0";"326.40";"6";"12";"2.01";"104.03";"4";"4";"0";"3";"N";"0.69";"13.85";"5.70";"1.06";"1.05";"2";"MOL";"0";"24";"6";"5";"0";"326.1743";"-0.26";"NEUTRAL";"C18H22N4O2";"NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2";"DREIJXJRTLTGJC-ZLBJMMTISA-N"
"CHEMBL1201576";"RITUXIMAB";"ABP-798|ABP798|BI 695500|BI-695500|BI695500|BLITZIMA|CT-P10|GP2013|HS-006|HS-006 (RITUXIMAB BIOSIMILAR)|HS006|IDEC-102|IDEC-C2B8|MABTHERA|MABTHERA RITUXAN|MK-8808|PF-05280586|R-105 IDEC-102|RG-105|RHCACD20MA|RIABNI|RITEMVIA|RITUXIMAB|RITUXIMAB (GENETICAL RECOMBINATION)|RITUXIMAB ABBS|RITUXIMAB ARRX|RITUXIMAB BIOSIMILAR - CELLTRION|RITUXIMAB BIOSIMILAR -MERCK|RITUXIMAB PVVR|RITUXIMAB-ABBS|RITUXIMAB-ARRX|RITUXIMAB-BOEHRINGER INGELHEIM|RITUXIMAB-CT-P10|RITUXIMAB-PFIZER|RITUXIMAB-PVVR|RUXIENCE|Rituxan|SAIT-101|SAIT101|TRUXIMA|TUXELLA|USP MAB 001, MONOCLONAL IGG1|ZUBERITAMAB";"Antibody";"4.0";"";"2";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4544478";"DENFIVONTINIB";"DENFIVONTINIB|G-749";"Small molecule";"-1.0";"521.42";"2";"3";"5.12";"95.17";"7";"3";"2";"6";"N";"0.32";"11.24";"8.44";"5.12";"4.04";"4";"MOL";"0";"34";"8";"3";"2";"520.1222";"-0.97";"NEUTRAL";"C25H25BrN6O2";"CN1CCC(Nc2nc(Nc3ccc(Oc4ccccc4)cc3)c3c(=O)[nH]cc(Br)c3n2)CC1";"SXWMIXPJPNCXQQ-UHFFFAOYSA-N"
"CHEMBL237500";"LINAGLIPTIN";"BI 1356|BI 1356 BS|BI-1356|BI-1356-BS|BI-1356BS|BS 1356 BS|BS-1356-BS|LINAGLIPTIN|TRADJENTA|TRAJENTA|TRAZENTA";"Small molecule";"4.0";"472.55";"37";"177";"1.15";"116.86";"10";"1";"0";"4";"N";"0.44";"None";"9.86";"2.80";"0.41";"4";"MOL";"0";"35";"10";"2";"0";"472.2335";"-1.31";"BASE";"C25H28N8O2";"CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C";"LTXREWYXXSTFRX-QGZVFWFLSA-N"
"CHEMBL231813";"TELAPREVIR";"INCIVEK|INCIVO|LY 570310|LY-570310|MP 424|MP-424|TELAPREVIR|VRT 111950|VRT-111950|VX 950|VX-950";"Protein";"4.0";"679.86";"52";"601";"2.45";"179.56";"8";"4";"1";"13";"N";"0.23";"11.86";"0.30";"2.58";"2.58";"1";"MOL";"0";"49";"13";"4";"2";"679.4057";"-0.28";"NEUTRAL";"C36H53N7O6";"CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1";"BBAWEDCPNXPBQM-GDEBMMAJSA-N"
"CHEMBL4514636";"FISOGATINIB";"BLU-111362|BLU-554|BLU111362|FISOGATINIB|X-439161|X439161";"Small molecule";"1.0";"503.39";"20";"66";"4.49";"94.60";"7";"2";"1";"7";"N";"0.46";"13.78";"3.79";"3.86";"3.86";"3";"MOL";"0";"34";"8";"2";"1";"502.1175";"-0.14";"NEUTRAL";"C24H24Cl2N4O4";"C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1";"MGZKYOAQVGSSGC-DLBZAZTESA-N"
"CHEMBL3392776";"C-188-9";"C-188-9|STAT3 INHIBITOR C188-9|STAT3 INHIBITOR TTI-101|TTI 101|TTI-101|TTI101";"Small molecule";"1.0";"471.53";"8";"9";"5.88";"95.86";"5";"3";"1";"5";"N";"0.28";"7.85";"None";"5.32";"5.19";"5";"MOL";"0";"34";"6";"3";"1";"471.1140";"-0.32";"NEUTRAL";"C27H21NO5S";"COc1ccc(S(=O)(=O)Nc2cc(-c3c(O)ccc4ccccc34)c(O)c3ccccc23)cc1";"QDCJDYWGYVPBDO-UHFFFAOYSA-N"
"CHEMBL2103875";"TRAMETINIB";"GSK-1120212|GSK1120212|JTP 74057|JTP-74057|MEKINIST|TMT-212|TMT212|TRAMETINIB";"Small molecule";"4.0";"615.40";"327";"459";"3.94";"107.13";"8";"2";"1";"5";"N";"0.33";"12.60";"None";"3.18";"3.18";"4";"MOL";"0";"37";"9";"2";"1";"615.0779";"-1.57";"NEUTRAL";"C26H23FIN5O4";"CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1";"LIRYPHYGHXZJBZ-UHFFFAOYSA-N"
"CHEMBL348475";"TARIQUIDAR";"TARIQUIDAR|XR-9576|XR9576";"Small molecule";"3.0";"646.74";"40";"308";"6.37";"111.25";"8";"2";"2";"11";"N";"0.17";"13.90";"8.36";"5.68";"4.68";"5";"MOL";"0";"48";"10";"2";"2";"646.2791";"-1.07";"NEUTRAL";"C38H38N4O6";"COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2";"LGGHDPFKSSRQNS-UHFFFAOYSA-N"
"CHEMBL3989931";"ENASIDENIB MESYLATE";"AG-221 mesylate|CC-90007|ENASIDENIB MESILATE|ENASIDENIB MESYLATE|ENASIDENIB METHANESULFONATE|IDHIFA";"Small molecule";"4.0";"569.49";"1";"2";"4.29";"108.74";"8";"3";"0";"6";"N";"0.46";"11.37";"4.25";"4.59";"4.59";"3";"MOL";"0";"33";"8";"3";"0";"473.1399";"-1.02";"NEUTRAL";"C20H21F6N7O4S";"CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1.CS(=O)(=O)O";"ORZHZQZYWXEDDL-UHFFFAOYSA-N"
"CHEMBL3182314";"SIVELESTAT SODIUM";"EI-546|ELASPOL|LY-544349 SODIUM HYDRATE|LY544349 SODIUM HYDRATE|ONO-5046 SODIUM HYDRATE|ONO-5046.NA|SIVELESTAT SODIUM|SIVELESTAT SODIUM HYDRATE|SIVELESTAT SODIUM SALT TETRAHYDRATE|SIVELESTAT SODIUM TETRAHYDRATE";"Small molecule";"3.0";"528.51";"5";"11";"2.25";"138.87";"6";"3";"0";"7";"N";"0.45";"2.77";"None";"2.42";"-2.01";"2";"MOL";"0";"30";"9";"3";"0";"434.1148";"-1.22";"ACID";"C20H29N2NaO11S";"CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)[O-])cc1.O.O.O.O.[Na+]";"PLHREJBSQUSUCW-UHFFFAOYSA-M"
"CHEMBL4466233";"PEMRAMETOSTAT";"EPZ-015938|EPZ015938|GSK 3326595|GSK-3326595|GSK-3326595A|GSK3326595|PEMRAMETOSTAT";"Small molecule";"2.0";"452.56";"3";"6";"1.05";"110.69";"7";"3";"0";"7";"N";"0.58";"13.80";"7.93";"-0.02";"-0.66";"2";"MOL";"0";"33";"9";"3";"0";"452.2536";"-1.32";"NEUTRAL";"C24H32N6O3";"CC(=O)N1CCC(Nc2cc(C(=O)NC[C@H](O)CN3CCc4ccccc4C3)ncn2)CC1";"JLCCNYVTIWRPIZ-NRFANRHFSA-N"
"CHEMBL4594353";"UNESBULIN";"BMI1 INHIBITOR PTC596|PTC 596|PTC-596|PTC596|UNESBULIN";"Small molecule";"2.0";"420.35";"";"";"4.75";"81.65";"6";"2";"0";"3";"N";"0.47";"None";"5.13";"4.98";"4.98";"4";"MOL";"0";"30";"6";"3";"0";"420.1122";"-1.54";"NEUTRAL";"C19H13F5N6";"Cc1nc2ccc(F)cc2n1-c1nc(N)c(F)c(Nc2ccc(C(F)(F)F)cc2)n1";"TWLWOOPCEXYVBE-UHFFFAOYSA-N"
"CHEMBL2104969";"GIRIPLADIB";"GIRIPLADIB|PLA-695";"Small molecule";"2.0";"745.26";"";"";"9.49";"88.40";"4";"2";"2";"14";"N";"0.12";"4.24";"None";"10.22";"7.22";"6";"MOL";"0";"52";"6";"2";"2";"744.2036";"-0.91";"ACID";"C41H36ClF3N2O4S";"O=C(O)c1ccc(CCCc2c(CCNS(=O)(=O)Cc3ccccc3C(F)(F)F)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1";"NHHBNHIPCSPSHQ-UHFFFAOYSA-N"
"CHEMBL3039519";"SAMATASVIR";"IDX-18719|IDX18719|SAMATASVIR";"Small molecule";"2.0";"885.08";"";"";"9.37";"174.64";"10";"4";"2";"11";"N";"0.10";"11.17";"5.29";"7.37";"7.37";"7";"MOL";"0";"63";"14";"4";"3";"884.3138";"-0.76";"NEUTRAL";"C47H48N8O6S2";"COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc2cc(-c3csc4c(-c5ccc(-c6c[nH]c([C@@H]7CCCN7C(=O)[C@H](NC(=O)OC)c7ccccc7)n6)cc5)csc34)ccc2[nH]1)C(C)C";"ATOLIHZIXHZSBA-BTSKBWHGSA-N"
"CHEMBL1743047";"NECITUMUMAB";"11F8|IMC-11F8|NECITUMUMAB|PORTRAZZA";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3301601";"VERUBECESTAT";"MK-8931|SCH 900931|SCH-900931|SCH900931|VERUBECESTAT";"Small molecule";"3.0";"409.42";"14";"53";"1.42";"117.75";"6";"2";"0";"3";"N";"0.79";"13.85";"5.68";"1.23";"1.22";"2";"MOL";"0";"28";"8";"3";"0";"409.1020";"-1.48";"NEUTRAL";"C17H17F2N5O3S";"CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O";"YHYKUSGACIYRML-KRWDZBQOSA-N"
"CHEMBL4594446";"DOTINURAD";"DOTINURAD|FYU-981";"Small molecule";"3.0";"358.20";"4";"20";"3.09";"74.68";"4";"1";"0";"1";"N";"0.85";"5.65";"None";"2.61";"1.03";"2";"MOL";"0";"22";"5";"1";"0";"356.9629";"-0.99";"ACID";"C14H9Cl2NO4S";"O=C(c1cc(Cl)c(O)c(Cl)c1)N1CS(=O)(=O)c2ccccc21";"VOFLAIHEELWYGO-UHFFFAOYSA-N"
"CHEMBL271068";"ROSABULIN";"ROSABULIN|STA-5312";"Small molecule";"1.0";"400.46";"4";"7";"3.99";"87.26";"6";"1";"0";"5";"N";"0.41";"7.22";"2.71";"3.54";"3.17";"4";"MOL";"0";"29";"6";"1";"0";"400.0994";"-1.46";"NEUTRAL";"C22H16N4O2S";"Cc1cc(NC(=O)C(=O)c2cc(Cc3ccc(C#N)cc3)n3ccccc23)sn1";"IZZYUABKZYIINT-UHFFFAOYSA-N"
"CHEMBL1236524";"GALIDESIVIR";"BCX-4430|BCX4430|GALIDESIVIR|IMMUCILLIN A";"Small molecule";"1.0";"265.27";"14";"25";"-1.73";"140.31";"7";"6";"1";"2";"N";"0.38";"12.95";"8.46";"-2.14";"-3.24";"2";"MOL";"0";"19";"8";"7";"1";"265.1175";"1.01";"NEUTRAL";"C11H15N5O3";"Nc1ncnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12";"AMFDITJFBUXZQN-KUBHLMPHSA-N"
"CHEMBL3039596";"FOSINOPRIL SODIUM";"FOSENOPRIL SODIUM|FOSINOPRIL SODIUM|FOSINOPRIL SODIUM SALT|FOSITENS|FOZITEC|Monopril|SQ 28555|SQ-28555|STARIL";"Small molecule";"4.0";"585.65";"";"";"6.12";"110.21";"6";"1";"2";"14";"N";"0.13";"3.87";"None";"5.62";"2.40";"1";"MOL";"0";"39";"8";"1";"2";"563.3012";"0.13";"ACID";"C30H45NNaO7P";"CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C.[Na+]";"TVTJZMHAIQQZTL-WATAJHSMSA-M"
"CHEMBL3121539";"RADALBUVIR";"GS-9669|RADALBUVIR";"Small molecule";"2.0";"543.73";"4";"13";"5.40";"96.30";"6";"2";"2";"7";"N";"0.35";"3.57";"None";"4.98";"1.63";"1";"MOL";"0";"38";"7";"2";"2";"543.2655";"0.58";"ACID";"C30H41NO6S";"CC1=CC[C@H](C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)[C@H]2CC[C@](O)(CO[C@H]3CCOC3)CC2)CC1";"MUICUPWICXUNRS-GDCCIXDYSA-N"
"CHEMBL3039503";"LOMIBUVIR";"LOMIBUVIR|VCH-222|VX-222";"Small molecule";"2.0";"445.63";"7";"22";"5.31";"77.84";"4";"2";"1";"4";"N";"0.62";"3.57";"None";"5.61";"2.26";"1";"MOL";"0";"31";"5";"2";"1";"445.2287";"-0.42";"ACID";"C25H35NO4S";"CC(C)(C)C#Cc1cc(N(C(=O)[C@H]2CC[C@H](C)CC2)[C@H]2CC[C@H](O)CC2)c(C(=O)O)s1";"WPMJNLCLKAKMLA-VVPTUSLJSA-N"
"CHEMBL1172928";"RADAFAXINE";"RADAFAXINE";"Small molecule";"2.0";"255.74";"11";"39";"2.27";"41.49";"3";"2";"0";"1";"Y";"0.81";"10.75";"7.61";"2.90";"2.48";"1";"MOL";"0";"17";"3";"2";"0";"255.1026";"0.27";"NEUTRAL";"C13H18ClNO2";"C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1";"RCOBKSKAZMVBHT-TVQRCGJNSA-N"
"CHEMBL809";"SERTRALINE";"SERTRALINE|Sertraline";"Small molecule";"4.0";"306.24";"192";"992";"5.18";"12.03";"1";"1";"1";"2";"N";"0.81";"None";"9.56";"5.15";"3.02";"2";"MOL";"0";"20";"1";"1";"1";"305.0738";"0.12";"BASE";"C17H17Cl2N";"CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21";"VGKDLMBJGBXTGI-SJCJKPOMSA-N"
"CHEMBL494";"ILOPROST";"CILOPROST|ENDOPROST|ILOMEDIN|ILOPROST|Ventavis|ZK 00036374|ZK-00036374|ZK-36374";"Small molecule";"4.0";"360.49";"23";"94";"3.54";"77.76";"3";"3";"0";"8";"N";"0.35";"4.66";"None";"3.56";"0.89";"0";"MOL";"0";"26";"4";"3";"0";"360.2301";"1.99";"ACID";"C22H32O4";"CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O";"HIFJCPQKFCZDDL-ACWOEMLNSA-N"
"CHEMBL4535757";"SOTORASIB";"AMG-510|AMG510|KRAS G12C INHIBITOR 9|KRAS MUTANT-TARGETING AMG 510|LUMAKRAS|SOTORASIB|Sotorasib";"Small molecule";"4.0";"560.61";"13";"80";"4.48";"104.45";"8";"1";"1";"5";"N";"0.36";"6.98";"4.74";"4.74";"4.18";"4";"MOL";"0";"41";"9";"1";"1";"560.2347";"-0.59";"NEUTRAL";"C30H30F2N6O3";"C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1";"NXQKSXLFSAEQCZ-SFHVURJKSA-N"
"CHEMBL445";"NORTRIPTYLINE";"ALLEGRON|AVENTYL|DESITRIPTILINA|LUMBECK|MOTIPRESS|MOTIVAL|NCI-169453|NORAMITRIPTYLINE|NORTRILEN|NORTRIPTYLINE|NSC-757234|Nortriptyline|Pamelor|SESAVAL";"Small molecule";"4.0";"263.38";"191";"1070";"3.83";"12.03";"1";"1";"0";"3";"N";"0.83";"None";"10.47";"4.43";"1.58";"2";"MOL";"0";"20";"1";"1";"0";"263.1674";"0.35";"BASE";"C19H21N";"CNCCC=C1c2ccccc2CCc2ccccc21";"PHVGLTMQBUFIQQ-UHFFFAOYSA-N"
"CHEMBL2103810";"EZATIOSTAT HYDROCHLORIDE";"EZATIOSTAT HCL|EZATIOSTAT HYDROCHLORIDE|TER-199|TER199|TLK-199 HYDROCHLORIDE|TLK199|Telintra";"Small molecule";"2.0";"566.12";"";"";"2.50";"136.82";"8";"3";"1";"15";"N";"0.30";"11.75";"7.18";"2.42";"2.22";"2";"MOL";"0";"37";"9";"4";"1";"529.2247";"-0.30";"NEUTRAL";"C27H36ClN3O6S";"CCOC(=O)[C@@H](N)CCC(=O)N[C@@H](CSCc1ccccc1)C(=O)N[C@@H](C(=O)OCC)c1ccccc1.Cl";"XJDYQYNYISTAMO-GFDYFVENSA-N"
"CHEMBL1743071";"SIRUKUMAB";"CNTO 136|CNTO-136|SIRUKUMAB|Sirukumab";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4277900";"CROZBACICLIB";"CROZBACICLIB";"Small molecule";"-1.0";"488.59";"85";"277";"6.29";"66.30";"6";"1";"1";"4";"N";"0.47";"10.66";"8.86";"5.92";"4.55";"3";"MOL";"0";"36";"6";"1";"1";"488.2500";"-0.64";"BASE";"C28H30F2N6";"CC1=Nc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)cn4)ncc3F)cc2C12CCCC2";"AEFFENQISAXIKE-UHFFFAOYSA-N"
"CHEMBL2105804";"IMPLITAPIDE";"BAY-13-9952|IMPLITAPIDE";"Small molecule";"2.0";"531.70";"";"";"6.98";"67.15";"4";"2";"2";"8";"N";"0.23";"13.20";"3.90";"6.68";"6.68";"5";"MOL";"0";"40";"5";"2";"2";"531.2886";"-0.70";"NEUTRAL";"C35H37N3O2";"Cc1cc(C)c2c3ccccc3n(Cc3cccc([C@@H](C(=O)N[C@@H](CO)c4ccccc4)C4CCCC4)c3)c2n1";"AMNXBQPRODZJQR-DITALETJSA-N"
"CHEMBL320775";"NOLATREXED";"NOLATREXED";"Small molecule";"3.0";"284.34";"15";"26";"2.36";"84.66";"5";"2";"0";"2";"N";"0.75";"11.23";"4.72";"1.98";"1.98";"3";"MOL";"0";"20";"5";"3";"0";"284.0732";"-0.75";"NEUTRAL";"C14H12N4OS";"Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1";"XHWRWCSCBDLOLM-UHFFFAOYSA-N"
